measure,year,crime_code,name_en,level,age,sex,cases,is_age_total,comparable_band,share,rate_per_10000
victims,2022,1.3,Domestic violence in the family setting,2,18-30,M,1209,f,t,0.063415,
victims,2022,1.3,Domestic violence in the family setting,2,18-30,F,4759,f,t,0.249620,
victims,2022,1.3,Domestic violence in the family setting,2,18-30,U,0,f,t,0.000000,
victims,2022,1.3,Domestic violence in the family setting,2,31-40,M,1073,f,t,0.056281,
victims,2022,1.3,Domestic violence in the family setting,2,31-40,F,4183,f,t,0.219407,
victims,2022,1.3,Domestic violence in the family setting,2,31-40,U,1,f,t,0.000052,
victims,2022,1.3,Domestic violence in the family setting,2,41-64,M,1488,f,t,0.078049,
victims,2022,1.3,Domestic violence in the family setting,2,41-64,F,4530,f,t,0.237608,
victims,2022,1.3,Domestic violence in the family setting,2,41-64,U,3,f,t,0.000157,
victims,2022,1.3,Domestic violence in the family setting,2,65+,M,221,f,t,0.011592,
victims,2022,1.3,Domestic violence in the family setting,2,65+,F,508,f,t,0.026646,
victims,2022,1.3,Domestic violence in the family setting,2,65+,U,0,f,t,0.000000,
victims,2022,1.3,Domestic violence in the family setting,2,U,M,11,f,f,0.000577,
victims,2022,1.3,Domestic violence in the family setting,2,U,F,56,f,f,0.002937,
victims,2022,1.3,Domestic violence in the family setting,2,U,U,1,f,f,0.000052,
victims,2022,1.4,Other offences against persons,2,0-13,M,13,f,f,0.022887,
victims,2022,1.4,Other offences against persons,2,0-13,F,12,f,f,0.021127,
victims,2022,1.4,Other offences against persons,2,0-13,U,0,f,f,0.000000,
victims,2022,1.4,Other offences against persons,2,14-17,M,13,f,t,0.022887,
victims,2022,1.4,Other offences against persons,2,14-17,F,16,f,t,0.028169,
victims,2022,1.4,Other offences against persons,2,14-17,U,0,f,t,0.000000,
victims,2022,1.4,Other offences against persons,2,18-30,M,97,f,t,0.170775,
victims,2022,1.4,Other offences against persons,2,18-30,F,49,f,t,0.086268,
victims,2022,1.4,Other offences against persons,2,18-30,U,0,f,t,0.000000,
victims,2022,1.4,Other offences against persons,2,31-40,M,65,f,t,0.114437,
victims,2022,1.4,Other offences against persons,2,31-40,F,51,f,t,0.089789,
victims,2022,1.4,Other offences against persons,2,31-40,U,0,f,t,0.000000,
victims,2022,1.4,Other offences against persons,2,41-64,M,112,f,t,0.197183,
victims,2022,1.4,Other offences against persons,2,41-64,F,99,f,t,0.174296,
victims,2022,1.4,Other offences against persons,2,41-64,U,0,f,t,0.000000,
victims,2022,1.4,Other offences against persons,2,65+,M,13,f,t,0.022887,
victims,2022,1.4,Other offences against persons,2,65+,F,25,f,t,0.044014,
victims,2022,1.4,Other offences against persons,2,65+,U,0,f,t,0.000000,
victims,2022,1.4,Other offences against persons,2,U,M,3,f,f,0.005282,
victims,2022,1.4,Other offences against persons,2,U,F,0,f,f,0.000000,
victims,2022,1.4,Other offences against persons,2,U,U,0,f,f,0.000000,
victims,2022,2,Offences against personal liberty,1,0-13,M,170,f,f,0.009885,
victims,2022,2,Offences against personal liberty,1,0-13,F,223,f,f,0.012967,
victims,2022,2,Offences against personal liberty,1,0-13,U,0,f,f,0.000000,
victims,2022,2,Offences against personal liberty,1,14-17,M,398,f,t,0.023142,
victims,2022,2,Offences against personal liberty,1,14-17,F,409,f,t,0.023782,
victims,2022,2,Offences against personal liberty,1,14-17,U,0,f,t,0.000000,
victims,2022,2,Offences against personal liberty,1,18-30,M,2109,f,t,0.122631,
victims,2022,2,Offences against personal liberty,1,18-30,F,1866,f,t,0.108501,
victims,2022,2,Offences against personal liberty,1,18-30,U,0,f,t,0.000000,
victims,2022,2,Offences against personal liberty,1,31-40,M,2049,f,t,0.119142,
victims,2022,2,Offences against personal liberty,1,31-40,F,1785,f,t,0.103791,
victims,2022,2,Offences against personal liberty,1,31-40,U,3,f,t,0.000174,
victims,2022,2,Offences against personal liberty,1,41-64,M,4047,f,t,0.235318,
victims,2022,2,Offences against personal liberty,1,41-64,F,3061,f,t,0.177986,
victims,2022,2,Offences against personal liberty,1,41-64,U,13,f,t,0.000756,
victims,2022,2,Offences against personal liberty,1,65+,M,530,f,t,0.030818,
victims,2022,2,Offences against personal liberty,1,65+,F,382,f,t,0.022212,
victims,2022,2,Offences against personal liberty,1,65+,U,7,f,t,0.000407,
victims,2022,2,Offences against personal liberty,1,U,M,112,f,f,0.006512,
victims,2022,2,Offences against personal liberty,1,U,F,28,f,f,0.001628,
victims,2022,2,Offences against personal liberty,1,U,U,6,f,f,0.000349,
victims,2022,2.1,Habitual domestic abuse,2,0-13,M,15,f,f,0.012255,
victims,2022,2.1,Habitual domestic abuse,2,0-13,F,24,f,f,0.019608,
victims,2022,2.1,Habitual domestic abuse,2,0-13,U,0,f,f,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,14-17,M,15,f,t,0.012255,
victims,2022,2.1,Habitual domestic abuse,2,14-17,F,37,f,t,0.030229,
victims,2022,2.1,Habitual domestic abuse,2,14-17,U,0,f,t,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,18-30,M,25,f,t,0.020425,
victims,2022,2.1,Habitual domestic abuse,2,18-30,F,298,f,t,0.243464,
victims,2022,2.1,Habitual domestic abuse,2,18-30,U,0,f,t,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,31-40,M,23,f,t,0.018791,
victims,2022,2.1,Habitual domestic abuse,2,31-40,F,288,f,t,0.235294,
victims,2022,2.1,Habitual domestic abuse,2,31-40,U,0,f,t,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,41-64,M,65,f,t,0.053105,
victims,2022,2.1,Habitual domestic abuse,2,41-64,F,369,f,t,0.301471,
victims,2022,2.1,Habitual domestic abuse,2,41-64,U,0,f,t,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,65+,M,17,f,t,0.013889,
victims,2022,2.1,Habitual domestic abuse,2,65+,F,47,f,t,0.038399,
victims,2022,2.1,Habitual domestic abuse,2,65+,U,0,f,t,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,U,M,0,f,f,0.000000,
victims,2022,2.1,Habitual domestic abuse,2,U,F,1,f,f,0.000817,
victims,2022,2.1,Habitual domestic abuse,2,U,U,0,f,f,0.000000,
victims,2022,2.2,Other offences against personal liberty,2,0-13,M,155,f,f,0.009703,
victims,2022,2.2,Other offences against personal liberty,2,0-13,F,199,f,f,0.012458,
victims,2022,2.2,Other offences against personal liberty,2,0-13,U,0,f,f,0.000000,
victims,2022,2.2,Other offences against personal liberty,2,14-17,M,383,f,t,0.023976,
victims,2022,2.2,Other offences against personal liberty,2,14-17,F,372,f,t,0.023288,
victims,2022,2.2,Other offences against personal liberty,2,14-17,U,0,f,t,0.000000,
victims,2022,2.2,Other offences against personal liberty,2,18-30,M,2084,f,t,0.130462,
victims,2022,2.2,Other offences against personal liberty,2,18-30,F,1568,f,t,0.098160,
victims,2022,2.2,Other offences against personal liberty,2,18-30,U,0,f,t,0.000000,
victims,2022,2.2,Other offences against personal liberty,2,31-40,M,2026,f,t,0.126831,
victims,2022,2.2,Other offences against personal liberty,2,31-40,F,1497,f,t,0.093715,
victims,2022,2.2,Other offences against personal liberty,2,31-40,U,3,f,t,0.000188,
victims,2022,2.2,Other offences against personal liberty,2,41-64,M,3982,f,t,0.249280,
victims,2022,2.2,Other offences against personal liberty,2,41-64,F,2692,f,t,0.168524,
victims,2022,2.2,Other offences against personal liberty,2,41-64,U,13,f,t,0.000814,
victims,2022,2.2,Other offences against personal liberty,2,65+,M,513,f,t,0.032115,
victims,2022,2.2,Other offences against personal liberty,2,65+,F,335,f,t,0.020972,
victims,2022,2.2,Other offences against personal liberty,2,65+,U,7,f,t,0.000438,
victims,2022,2.2,Other offences against personal liberty,2,U,M,112,f,f,0.007011,
victims,2022,2.2,Other offences against personal liberty,2,U,F,27,f,f,0.001690,
victims,2022,2.2,Other offences against personal liberty,2,U,U,6,f,f,0.000376,
victims,2022,3,Offences against sexual freedom,1,0-13,M,106,f,f,0.040396,
victims,2022,3,Offences against sexual freedom,1,0-13,F,397,f,f,0.151296,
victims,2022,3,Offences against sexual freedom,1,0-13,U,1,f,f,0.000381,
victims,2022,3,Offences against sexual freedom,1,14-17,M,89,f,t,0.033918,
victims,2022,3,Offences against sexual freedom,1,14-17,F,584,f,t,0.222561,
victims,2022,3,Offences against sexual freedom,1,14-17,U,0,f,t,0.000000,
victims,2022,3,Offences against sexual freedom,1,18-30,M,90,f,t,0.034299,
victims,2022,3,Offences against sexual freedom,1,18-30,F,828,f,t,0.315549,
victims,2022,3,Offences against sexual freedom,1,18-30,U,0,f,t,0.000000,
victims,2022,3,Offences against sexual freedom,1,31-40,M,37,f,t,0.014101,
victims,2022,3,Offences against sexual freedom,1,31-40,F,244,f,t,0.092988,
victims,2022,3,Offences against sexual freedom,1,31-40,U,1,f,t,0.000381,
victims,2022,3,Offences against sexual freedom,1,41-64,M,23,f,t,0.008765,
victims,2022,3,Offences against sexual freedom,1,41-64,F,211,f,t,0.080412,
victims,2022,3,Offences against sexual freedom,1,41-64,U,0,f,t,0.000000,
victims,2022,3,Offences against sexual freedom,1,65+,M,0,f,t,0.000000,
victims,2022,3,Offences against sexual freedom,1,65+,F,7,f,t,0.002668,
victims,2022,3,Offences against sexual freedom,1,65+,U,0,f,t,0.000000,
victims,2022,3,Offences against sexual freedom,1,U,M,0,f,f,0.000000,
victims,2022,3,Offences against sexual freedom,1,U,F,6,f,f,0.002287,
victims,2022,3,Offences against sexual freedom,1,U,U,0,f,f,0.000000,
victims,2022,3.1,Sexual assault,2,0-13,M,52,f,f,0.032059,
victims,2022,3.1,Sexual assault,2,0-13,F,263,f,f,0.162145,
victims,2022,3.1,Sexual assault,2,0-13,U,0,f,f,0.000000,
victims,2022,3.1,Sexual assault,2,14-17,M,45,f,t,0.027744,
victims,2022,3.1,Sexual assault,2,14-17,F,323,f,t,0.199137,
victims,2022,3.1,Sexual assault,2,14-17,U,0,f,t,0.000000,
victims,2022,3.1,Sexual assault,2,18-30,M,63,f,t,0.038841,
victims,2022,3.1,Sexual assault,2,18-30,F,526,f,t,0.324291,
victims,2022,3.1,Sexual assault,2,18-30,U,0,f,t,0.000000,
victims,2022,3.1,Sexual assault,2,31-40,M,23,f,t,0.014180,
victims,2022,3.1,Sexual assault,2,31-40,F,161,f,t,0.099260,
victims,2022,3.1,Sexual assault,2,31-40,U,1,f,t,0.000617,
victims,2022,3.1,Sexual assault,2,41-64,M,16,f,t,0.009864,
victims,2022,3.1,Sexual assault,2,41-64,F,144,f,t,0.088779,
victims,2022,3.1,Sexual assault,2,41-64,U,0,f,t,0.000000,
victims,2022,3.1,Sexual assault,2,65+,M,0,f,t,0.000000,
victims,2022,3.1,Sexual assault,2,65+,F,3,f,t,0.001850,
victims,2022,3.1,Sexual assault,2,65+,U,0,f,t,0.000000,
victims,2022,3.1,Sexual assault,2,U,M,0,f,f,0.000000,
victims,2022,3.1,Sexual assault,2,U,F,2,f,f,0.001233,
victims,2022,3.1,Sexual assault,2,U,U,0,f,f,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,0-13,M,11,f,f,0.017572,
victims,2022,3.2,Sexual assault with penetration,2,0-13,F,55,f,f,0.087859,
victims,2022,3.2,Sexual assault with penetration,2,0-13,U,0,f,f,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,14-17,M,13,f,t,0.020767,
victims,2022,3.2,Sexual assault with penetration,2,14-17,F,163,f,t,0.260383,
victims,2022,3.2,Sexual assault with penetration,2,14-17,U,0,f,t,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,18-30,M,24,f,t,0.038339,
victims,2022,3.2,Sexual assault with penetration,2,18-30,F,222,f,t,0.354633,
victims,2022,3.2,Sexual assault with penetration,2,18-30,U,0,f,t,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,31-40,M,12,f,t,0.019169,
victims,2022,3.2,Sexual assault with penetration,2,31-40,F,63,f,t,0.100639,
victims,2022,3.2,Sexual assault with penetration,2,31-40,U,0,f,t,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,41-64,M,7,f,t,0.011182,
victims,2022,3.2,Sexual assault with penetration,2,41-64,F,53,f,t,0.084665,
victims,2022,3.2,Sexual assault with penetration,2,41-64,U,0,f,t,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,65+,M,0,f,t,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,65+,F,3,f,t,0.004792,
victims,2022,3.2,Sexual assault with penetration,2,65+,U,0,f,t,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,U,M,0,f,f,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,U,F,0,f,f,0.000000,
victims,2022,3.2,Sexual assault with penetration,2,U,U,0,f,f,0.000000,
victims,2022,3.3,Corruption of minors,2,0-13,M,7,f,f,0.170732,
victims,2022,3.3,Corruption of minors,2,0-13,F,12,f,f,0.292683,
victims,2022,3.3,Corruption of minors,2,0-13,U,0,f,f,0.000000,
victims,2022,3.3,Corruption of minors,2,14-17,M,7,f,t,0.170732,
victims,2022,3.3,Corruption of minors,2,14-17,F,14,f,t,0.341463,
victims,2022,3.3,Corruption of minors,2,14-17,U,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,18-30,M,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,18-30,F,1,f,t,0.024390,
victims,2022,3.3,Corruption of minors,2,18-30,U,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,31-40,M,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,31-40,F,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,31-40,U,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,41-64,M,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,41-64,F,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,41-64,U,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,65+,M,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,65+,F,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,65+,U,0,f,t,0.000000,
victims,2022,3.3,Corruption of minors,2,U,M,0,f,f,0.000000,
victims,2022,3.3,Corruption of minors,2,U,F,0,f,f,0.000000,
victims,2022,3.3,Corruption of minors,2,U,U,0,f,f,0.000000,
victims,2022,3.4,Child pornography,2,0-13,M,3,f,f,0.214286,
victims,2022,3.4,Child pornography,2,0-13,F,3,f,f,0.214286,
victims,2022,3.4,Child pornography,2,0-13,U,0,f,f,0.000000,
victims,2022,3.4,Child pornography,2,14-17,M,1,f,t,0.071429,
victims,2022,3.4,Child pornography,2,14-17,F,6,f,t,0.428571,
victims,2022,3.4,Child pornography,2,14-17,U,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,18-30,M,1,f,t,0.071429,
victims,2022,3.4,Child pornography,2,18-30,F,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,18-30,U,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,31-40,M,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,31-40,F,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,31-40,U,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,41-64,M,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,41-64,F,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,41-64,U,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,65+,M,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,65+,F,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,65+,U,0,f,t,0.000000,
victims,2022,3.4,Child pornography,2,U,M,0,f,f,0.000000,
victims,2022,3.4,Child pornography,2,U,F,0,f,f,0.000000,
victims,2022,3.4,Child pornography,2,U,U,0,f,f,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,0-13,M,33,f,f,0.102804,
victims,2022,3.5,Other offences against sexual freedom,2,0-13,F,64,f,f,0.199377,
victims,2022,3.5,Other offences against sexual freedom,2,0-13,U,1,f,f,0.003115,
victims,2022,3.5,Other offences against sexual freedom,2,14-17,M,23,f,t,0.071651,
victims,2022,3.5,Other offences against sexual freedom,2,14-17,F,78,f,t,0.242991,
victims,2022,3.5,Other offences against sexual freedom,2,14-17,U,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,18-30,M,2,f,t,0.006231,
victims,2022,3.5,Other offences against sexual freedom,2,18-30,F,79,f,t,0.246106,
victims,2022,3.5,Other offences against sexual freedom,2,18-30,U,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,31-40,M,2,f,t,0.006231,
victims,2022,3.5,Other offences against sexual freedom,2,31-40,F,20,f,t,0.062305,
victims,2022,3.5,Other offences against sexual freedom,2,31-40,U,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,41-64,M,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,41-64,F,14,f,t,0.043614,
victims,2022,3.5,Other offences against sexual freedom,2,41-64,U,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,65+,M,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,65+,F,1,f,t,0.003115,
victims,2022,3.5,Other offences against sexual freedom,2,65+,U,0,f,t,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,U,M,0,f,f,0.000000,
victims,2022,3.5,Other offences against sexual freedom,2,U,F,4,f,f,0.012461,
victims,2022,3.5,Other offences against sexual freedom,2,U,U,0,f,f,0.000000,
victims,2022,4,Offences against family relations,1,0-13,M,136,f,f,0.156142,
victims,2022,4,Offences against family relations,1,0-13,F,99,f,f,0.113662,
victims,2022,4,Offences against family relations,1,0-13,U,0,f,f,0.000000,
victims,2022,4,Offences against family relations,1,14-17,M,19,f,t,0.021814,
victims,2022,4,Offences against family relations,1,14-17,F,23,f,t,0.026406,
victims,2022,4,Offences against family relations,1,14-17,U,0,f,t,0.000000,
victims,2022,4,Offences against family relations,1,18-30,M,10,f,t,0.011481,
victims,2022,4,Offences against family relations,1,18-30,F,61,f,t,0.070034,
victims,2022,4,Offences against family relations,1,18-30,U,0,f,t,0.000000,
victims,2022,4,Offences against family relations,1,31-40,M,31,f,t,0.035591,
victims,2022,4,Offences against family relations,1,31-40,F,203,f,t,0.233065,
victims,2022,4,Offences against family relations,1,31-40,U,0,f,t,0.000000,
victims,2022,4,Offences against family relations,1,41-64,M,70,f,t,0.080367,
victims,2022,4,Offences against family relations,1,41-64,F,198,f,t,0.227325,
victims,2022,4,Offences against family relations,1,41-64,U,0,f,t,0.000000,
victims,2022,4,Offences against family relations,1,65+,M,3,f,t,0.003444,
victims,2022,4,Offences against family relations,1,65+,F,14,f,t,0.016073,
victims,2022,4,Offences against family relations,1,65+,U,0,f,t,0.000000,
victims,2022,4,Offences against family relations,1,U,M,3,f,f,0.003444,
victims,2022,4,Offences against family relations,1,U,F,1,f,f,0.001148,
victims,2022,4,Offences against family relations,1,U,U,0,f,f,0.000000,
victims,2022,5,Property offences,1,0-13,M,288,f,f,0.001245,
victims,2022,5,Property offences,1,0-13,F,137,f,f,0.000592,
victims,2022,5,Property offences,1,0-13,U,0,f,f,0.000000,
victims,2022,5,Property offences,1,14-17,M,1687,f,t,0.007292,
victims,2022,5,Property offences,1,14-17,F,1233,f,t,0.005330,
victims,2022,5,Property offences,1,14-17,U,4,f,t,0.000017,
victims,2022,5,Property offences,1,18-30,M,28781,f,t,0.124409,
victims,2022,5,Property offences,1,18-30,F,27817,f,t,0.120242,
victims,2022,5,Property offences,1,18-30,U,6,f,t,0.000026,
victims,2022,5,Property offences,1,31-40,M,25076,f,t,0.108394,
victims,2022,5,Property offences,1,31-40,F,19676,f,t,0.085052,
victims,2022,5,Property offences,1,31-40,U,4,f,t,0.000017,
victims,2022,5,Property offences,1,41-64,M,56784,f,t,0.245455,
victims,2022,5,Property offences,1,41-64,F,41585,f,t,0.179756,
